,total_rent,living_space,nr_of_rooms,building_type,age_of_building,zip_code,region,street,latitude,longitude
1366,580,62,2.0,Etagenwohnung,,63065,"Offenbach, Stadtmitte",Bismarckstr. 12,,
1367,580,62,2.0,Etagenwohnung,,63065,"Offenbach, Stadtmitte",Bismarckstr. 12,,
1368,3400,165,4.0,Maisonette,129.0,60594,"Frankfurt-Sachsenhausen Nord, Sachsenhausen-Nord",Schweizer Straße 00,50.1054881,8.6777195
1369,3400,165,4.0,Maisonette,129.0,60594,"Frankfurt-Sachsenhausen Nord, Sachsenhausen-Nord",Schweizer Straße 00,50.1054881,8.6777195
1370,3400,165,4.0,Maisonette,129.0,60594,"Frankfurt-Sachsenhausen Nord, Sachsenhausen-Nord",Schweizer Straße 00,50.1054881,8.6777195
1371,3400,165,4.0,Maisonette,129.0,60594,"Frankfurt-Sachsenhausen Nord, Sachsenhausen-Nord",Schweizer Straße 00,50.1054881,8.6777195
1372,3880,160,4.0,Etagenwohnung,,60320,"Frankfurt am Main, Westend-Süd",Schubertstrasse 27,50.117725,8.656833
1373,3880,160,4.0,Etagenwohnung,,60320,"Frankfurt am Main, Westend-Süd",Schubertstrasse 27,50.117725,8.656833
1374,3880,160,4.0,Etagenwohnung,,60320,"Frankfurt am Main, Westend-Süd",Schubertstrasse 27,50.117725,8.656833
1375,3880,160,4.0,Etagenwohnung,,60320,"Frankfurt am Main, Westend-Süd",Schubertstrasse 27,50.117725,8.656833
1376,1130,70,2.0,,49.0,61440,"Oberursel, Oberursel (Taunus)",Adenauerallee 21,50.2005596,8.5835403
1377,1130,70,2.0,,49.0,61440,"Oberursel, Oberursel (Taunus)",Adenauerallee 21,50.2005596,8.5835403
1378,1130,70,2.0,,49.0,61440,"Oberursel, Oberursel (Taunus)",Adenauerallee 21,50.2005596,8.5835403
1379,1556,97,3.0,Penthouse,0.0,61118,"Bad Vilbel, Wetteraukreis",Konrad-Adenauer-Allee 99-109,50.2059065,8.7392641
1380,1556,97,3.0,Penthouse,0.0,61118,"Bad Vilbel, Wetteraukreis",Konrad-Adenauer-Allee 99-109,50.2059065,8.7392641
1381,1556,97,3.0,Penthouse,0.0,61118,"Bad Vilbel, Wetteraukreis",Konrad-Adenauer-Allee 99-109,50.2059065,8.7392641
1382,750,36,1.0,Hochparterre,,63069,"Hessen - Offenbach, Stadtmitte",Christian-Pleß-Straße 11-13,,
1383,750,36,1.0,Hochparterre,,63069,"Hessen - Offenbach, Stadtmitte",Christian-Pleß-Straße 11-13,,
1384,750,36,1.0,Hochparterre,,63069,"Hessen - Offenbach, Stadtmitte",Christian-Pleß-Straße 11-13,,
1385,1350,73,3.0,Etagenwohnung,99.0,64289,"Darmstadt, Darmstadt-Nord",,49.8831383,8.6363576
1386,1350,73,3.0,Etagenwohnung,99.0,64289,"Darmstadt, Darmstadt-Nord",,49.8831383,8.6363576
1387,1350,73,3.0,Etagenwohnung,99.0,64289,"Darmstadt, Darmstadt-Nord",,49.8831383,8.6363576
1388,1350,73,3.0,Etagenwohnung,99.0,64289,"Darmstadt, Darmstadt-Nord",,49.8831383,8.6363576
1389,1500,53,2.0,Etagenwohnung,56.0,60322,"Frankfurt am Main, Westend-Süd",,50.1152448,8.6622696
1390,1500,53,2.0,Etagenwohnung,56.0,60322,"Frankfurt am Main, Westend-Süd",,50.1152448,8.6622696
1391,1500,53,2.0,Etagenwohnung,56.0,60322,"Frankfurt am Main, Westend-Süd",,50.1152448,8.6622696
1392,1500,53,2.0,Etagenwohnung,56.0,60322,"Frankfurt am Main, Westend-Süd",,50.1152448,8.6622696
1393,1650,136,,Sonstige,30.0,61440,"Oberursel Weißkirchen, Oberursel (Taunus)",Franz-Dietz-Str. 38,50.1870753,8.598322
1394,1650,136,,Sonstige,30.0,61440,"Oberursel Weißkirchen, Oberursel (Taunus)",Franz-Dietz-Str. 38,50.1870753,8.598322
1395,1650,136,,Sonstige,30.0,61440,"Oberursel Weißkirchen, Oberursel (Taunus)",Franz-Dietz-Str. 38,50.1870753,8.598322
1396,1650,136,,Sonstige,30.0,61440,"Oberursel Weißkirchen, Oberursel (Taunus)",Franz-Dietz-Str. 38,50.1870753,8.598322
1397,1650,136,,Sonstige,30.0,61440,"Oberursel Weißkirchen, Oberursel (Taunus)",Franz-Dietz-Str. 38,50.1870753,8.598322
1398,2700,157,5.0,Penthouse,13.0,60528,"Frankfurt am Main, Niederrad",Schwarzwaldstraße 36,50.086099,8.6466793
1399,2700,157,5.0,Penthouse,13.0,60528,"Frankfurt am Main, Niederrad",Schwarzwaldstraße 36,50.086099,8.6466793
1400,2700,157,5.0,Penthouse,13.0,60528,"Frankfurt am Main, Niederrad",Schwarzwaldstraße 36,50.086099,8.6466793
1401,2700,157,5.0,Penthouse,13.0,60528,"Frankfurt am Main, Niederrad",Schwarzwaldstraße 36,50.086099,8.6466793
1402,2700,157,5.0,Penthouse,13.0,60528,"Frankfurt am Main, Niederrad",Schwarzwaldstraße 36,50.086099,8.6466793
1403,1100,67,3.0,Erdgeschosswohnung,24.0,63477,"Maintal, Main-Kinzig-Kreis",Westendstraße 67,50.1344162,8.8331193
1404,1100,67,3.0,Erdgeschosswohnung,24.0,63477,"Maintal, Main-Kinzig-Kreis",Westendstraße 67,50.1344162,8.8331193
1405,1100,67,3.0,Erdgeschosswohnung,24.0,63477,"Maintal, Main-Kinzig-Kreis",Westendstraße 67,50.1344162,8.8331193
1406,1100,67,3.0,Erdgeschosswohnung,24.0,63477,"Maintal, Main-Kinzig-Kreis",Westendstraße 67,50.1344162,8.8331193
1407,1270,94,3.0,Erdgeschosswohnung,28.0,63225,"Langen, Langen (Hessen)",Odenwaldstraße 10,49.9916,8.6775
1408,1270,94,3.0,Erdgeschosswohnung,28.0,63225,"Langen, Langen (Hessen)",Odenwaldstraße 10,49.9916,8.6775
1409,1270,94,3.0,Erdgeschosswohnung,28.0,63225,"Langen, Langen (Hessen)",Odenwaldstraße 10,49.9916,8.6775
1410,1270,94,3.0,Erdgeschosswohnung,28.0,63225,"Langen, Langen (Hessen)",Odenwaldstraße 10,49.9916,8.6775
1411,1650,137,4.0,Etagenwohnung,,63069,"Offenbach, Stadtmitte",Christian-Pleß-Straße 11-13,,
1412,1650,137,4.0,Etagenwohnung,,63069,"Offenbach, Stadtmitte",Christian-Pleß-Straße 11-13,,
1413,1650,137,4.0,Etagenwohnung,,63069,"Offenbach, Stadtmitte",Christian-Pleß-Straße 11-13,,
1414,1650,137,4.0,Etagenwohnung,,63069,"Offenbach, Stadtmitte",Christian-Pleß-Straße 11-13,,
1415,545,30,1.0,Etagenwohnung,,60385,"FrankfurtamMain, Nordend-Ost",Germaniaplatz 29,50.12597,8.69662
1416,545,30,1.0,Etagenwohnung,,60385,"FrankfurtamMain, Nordend-Ost",Germaniaplatz 29,50.12597,8.69662
1417,545,30,1.0,Etagenwohnung,,60385,"FrankfurtamMain, Nordend-Ost",Germaniaplatz 29,50.12597,8.69662
1418,545,30,1.0,Etagenwohnung,,60385,"FrankfurtamMain, Nordend-Ost",Germaniaplatz 29,50.12597,8.69662
1419,1100,60,3.0,Etagenwohnung,64.0,63067,"Offenbach, Kaiserlei",Lilistrasse 34,,
1420,1100,60,3.0,Etagenwohnung,64.0,63067,"Offenbach, Kaiserlei",Lilistrasse 34,,
1421,1100,60,3.0,Etagenwohnung,64.0,63067,"Offenbach, Kaiserlei",Lilistrasse 34,,
1422,1100,60,3.0,Etagenwohnung,64.0,63067,"Offenbach, Kaiserlei",Lilistrasse 34,,
1423,1100,60,3.0,Etagenwohnung,64.0,63067,"Offenbach, Kaiserlei",Lilistrasse 34,,
1424,1600,70,2.0,,0.0,60314,"Frankfurt am Main, Ostend",Ostbahnhofstrasse 13,50.1129679,8.7048807
1425,1600,70,2.0,,0.0,60314,"Frankfurt am Main, Ostend",Ostbahnhofstrasse 13,50.1129679,8.7048807
1426,1600,70,2.0,,0.0,60314,"Frankfurt am Main, Ostend",Ostbahnhofstrasse 13,50.1129679,8.7048807
1427,5300,166,3.0,Penthouse,0.0,61440,"Oberursel / Taunus, Oberursel (Taunus)",,50.1989105,8.5877692
1428,5300,166,3.0,Penthouse,0.0,61440,"Oberursel / Taunus, Oberursel (Taunus)",,50.1989105,8.5877692
1429,5300,166,3.0,Penthouse,0.0,61440,"Oberursel / Taunus, Oberursel (Taunus)",,50.1989105,8.5877692
1430,5300,166,3.0,Penthouse,0.0,61440,"Oberursel / Taunus, Oberursel (Taunus)",,50.1989105,8.5877692
1431,835,37,2.0,Hochparterre,34.0,60439,"Frankfurt am Main, Heddernheim",Alt Heddernheim 47,50.1571533,8.6483384
1432,835,37,2.0,Hochparterre,34.0,60439,"Frankfurt am Main, Heddernheim",Alt Heddernheim 47,50.1571533,8.6483384
1433,835,37,2.0,Hochparterre,34.0,60439,"Frankfurt am Main, Heddernheim",Alt Heddernheim 47,50.1571533,8.6483384
1434,835,37,2.0,Hochparterre,34.0,60439,"Frankfurt am Main, Heddernheim",Alt Heddernheim 47,50.1571533,8.6483384
1435,1900,58,2.0,Etagenwohnung,3.0,60486,"Frankfurt am Main, Bockenheim",Europa-Allee 140,50.1078131,8.6219394
1436,1900,58,2.0,Etagenwohnung,3.0,60486,"Frankfurt am Main, Bockenheim",Europa-Allee 140,50.1078131,8.6219394
1437,1900,58,2.0,Etagenwohnung,3.0,60486,"Frankfurt am Main, Bockenheim",Europa-Allee 140,50.1078131,8.6219394
1438,1900,58,2.0,Etagenwohnung,3.0,60486,"Frankfurt am Main, Bockenheim",Europa-Allee 140,50.1078131,8.6219394
1439,1900,58,2.0,Etagenwohnung,3.0,60486,"Frankfurt am Main, Bockenheim",Europa-Allee 140,50.1078131,8.6219394
1440,1500,97,2.0,Erdgeschosswohnung,115.0,60318,"Frankfurt am Main, Nordend-West",Scheffelstr. 013,50.1216342,8.6892062
1441,1500,97,2.0,Erdgeschosswohnung,115.0,60318,"Frankfurt am Main, Nordend-West",Scheffelstr. 013,50.1216342,8.6892062
1442,1500,97,2.0,Erdgeschosswohnung,115.0,60318,"Frankfurt am Main, Nordend-West",Scheffelstr. 013,50.1216342,8.6892062
1443,1500,97,2.0,Erdgeschosswohnung,115.0,60318,"Frankfurt am Main, Nordend-West",Scheffelstr. 013,50.1216342,8.6892062
1444,4050,196,6.0,Etagenwohnung,99.0,60322,"Frankfurt am Main, Nordend-West",Lichtensteinstrasse 1,50.1268424,8.6819273
1445,4050,196,6.0,Etagenwohnung,99.0,60322,"Frankfurt am Main, Nordend-West",Lichtensteinstrasse 1,50.1268424,8.6819273
1446,4050,196,6.0,Etagenwohnung,99.0,60322,"Frankfurt am Main, Nordend-West",Lichtensteinstrasse 1,50.1268424,8.6819273
1447,4050,196,6.0,Etagenwohnung,99.0,60322,"Frankfurt am Main, Nordend-West",Lichtensteinstrasse 1,50.1268424,8.6819273
1448,1200,50,2.0,Etagenwohnung,64.0,60320,"Frankfurt, Dornbusch",Fritz-Tarnow-Strasse 15,50.1427798,8.6703853
1449,1200,50,2.0,Etagenwohnung,64.0,60320,"Frankfurt, Dornbusch",Fritz-Tarnow-Strasse 15,50.1427798,8.6703853
1450,1200,50,2.0,Etagenwohnung,64.0,60320,"Frankfurt, Dornbusch",Fritz-Tarnow-Strasse 15,50.1427798,8.6703853
1451,1200,50,2.0,Etagenwohnung,64.0,60320,"Frankfurt, Dornbusch",Fritz-Tarnow-Strasse 15,50.1427798,8.6703853
1452,2290,134,3.0,Terrassenwohnung,111.0,64287,"Darmstadt, Darmstadt-Ost",,49.8857419,8.6997565
1453,2290,134,3.0,Terrassenwohnung,111.0,64287,"Darmstadt, Darmstadt-Ost",,49.8857419,8.6997565
1454,2290,134,3.0,Terrassenwohnung,111.0,64287,"Darmstadt, Darmstadt-Ost",,49.8857419,8.6997565
1455,2290,134,3.0,Terrassenwohnung,111.0,64287,"Darmstadt, Darmstadt-Ost",,49.8857419,8.6997565
1456,1680,105,3.0,Hochparterre,115.0,60528,"Frankfurt am Main, Niederrad",,50.0870527,8.6396668
1457,1680,105,3.0,Hochparterre,115.0,60528,"Frankfurt am Main, Niederrad",,50.0870527,8.6396668
1458,1680,105,3.0,Hochparterre,115.0,60528,"Frankfurt am Main, Niederrad",,50.0870527,8.6396668
1459,1680,105,3.0,Hochparterre,115.0,60528,"Frankfurt am Main, Niederrad",,50.0870527,8.6396668
1460,2100,165,5.0,Maisonette,119.0,61440,"Oberursel (Taunus), Hochtaunuskreis",Kurmainzer Straße 59,50.1820367,8.5953949
1461,2100,165,5.0,Maisonette,119.0,61440,"Oberursel (Taunus), Hochtaunuskreis",Kurmainzer Straße 59,50.1820367,8.5953949
1462,2100,165,5.0,Maisonette,119.0,61440,"Oberursel (Taunus), Hochtaunuskreis",Kurmainzer Straße 59,50.1820367,8.5953949
1463,2100,165,5.0,Maisonette,119.0,61440,"Oberursel (Taunus), Hochtaunuskreis",Kurmainzer Straße 59,50.1820367,8.5953949
1464,2100,165,5.0,Maisonette,119.0,61440,"Oberursel (Taunus), Hochtaunuskreis",Kurmainzer Straße 59,50.1820367,8.5953949
1465,1400,100,3.0,Penthouse,0.0,63796,"Kahl am Main, Aschaffenburg (Kreis)",Seligenstädter Weg 82,50.0625,9.0121
1466,1400,100,3.0,Penthouse,0.0,63796,"Kahl am Main, Aschaffenburg (Kreis)",Seligenstädter Weg 82,50.0625,9.0121
1467,1400,100,3.0,Penthouse,0.0,63796,"Kahl am Main, Aschaffenburg (Kreis)",Seligenstädter Weg 82,50.0625,9.0121
1468,1400,100,3.0,Penthouse,0.0,63796,"Kahl am Main, Aschaffenburg (Kreis)",Seligenstädter Weg 82,50.0625,9.0121
1469,1400,100,3.0,Penthouse,0.0,63796,"Kahl am Main, Aschaffenburg (Kreis)",Seligenstädter Weg 82,50.0625,9.0121
1470,780,57,2.0,Etagenwohnung,19.0,63165,"Mühlheim am Main, Offenbach (Kreis)",Marktstraße 3-5,50.10061,8.76647
1471,780,57,2.0,Etagenwohnung,19.0,63165,"Mühlheim am Main, Offenbach (Kreis)",Marktstraße 3-5,50.10061,8.76647
1472,780,57,2.0,Etagenwohnung,19.0,63165,"Mühlheim am Main, Offenbach (Kreis)",Marktstraße 3-5,50.10061,8.76647
1473,2700,120,2.0,Dachgeschoss,,60323,"Frankfurt, Bockenheim",,50.1223606,8.637532
1474,2700,120,2.0,Dachgeschoss,,60323,"Frankfurt, Bockenheim",,50.1223606,8.637532
1475,2700,120,2.0,Dachgeschoss,,60323,"Frankfurt, Bockenheim",,50.1223606,8.637532
1476,790,27,1.0,Etagenwohnung,27.0,60439,"Frankfurt am Main, Heddernheim",Olof-Palme-Straße 31,50.172883,8.641283
1477,790,27,1.0,Etagenwohnung,27.0,60439,"Frankfurt am Main, Heddernheim",Olof-Palme-Straße 31,50.172883,8.641283
1478,790,27,1.0,Etagenwohnung,27.0,60439,"Frankfurt am Main, Heddernheim",Olof-Palme-Straße 31,50.172883,8.641283
1479,790,27,1.0,Etagenwohnung,27.0,60439,"Frankfurt am Main, Heddernheim",Olof-Palme-Straße 31,50.172883,8.641283
1480,790,27,1.0,Etagenwohnung,27.0,60439,"Frankfurt am Main, Heddernheim",Olof-Palme-Straße 31,50.172883,8.641283
1481,790,27,1.0,Etagenwohnung,27.0,60439,"Frankfurt am Main, Heddernheim",Olof-Palme-Straße 31,50.172883,8.641283
1482,630,20,1.0,Etagenwohnung,27.0,60439,"Frankfurt am Main, Heddernheim",Olof-Palme-Straße 31,50.172883,8.641283
1483,630,20,1.0,Etagenwohnung,27.0,60439,"Frankfurt am Main, Heddernheim",Olof-Palme-Straße 31,50.172883,8.641283
1484,630,20,1.0,Etagenwohnung,27.0,60439,"Frankfurt am Main, Heddernheim",Olof-Palme-Straße 31,50.172883,8.641283
1485,630,20,1.0,Etagenwohnung,27.0,60439,"Frankfurt am Main, Heddernheim",Olof-Palme-Straße 31,50.172883,8.641283
1486,630,20,1.0,Etagenwohnung,27.0,60439,"Frankfurt am Main, Heddernheim",Olof-Palme-Straße 31,50.172883,8.641283
1487,630,20,1.0,Etagenwohnung,27.0,60439,"Frankfurt am Main, Heddernheim",Olof-Palme-Straße 31,50.172883,8.641283
1488,1029,29,1.0,,2.0,60326,"Frankfurt, Gallusviertel",Mainzer Landstraße 235,50.1022568,8.6364922
1489,1029,29,1.0,,2.0,60326,"Frankfurt, Gallusviertel",Mainzer Landstraße 235,50.1022568,8.6364922
1490,1029,29,1.0,,2.0,60326,"Frankfurt, Gallusviertel",Mainzer Landstraße 235,50.1022568,8.6364922
1491,1029,29,1.0,,2.0,60326,"Frankfurt, Gallusviertel",Mainzer Landstraße 235,50.1022568,8.6364922
1492,1125,32,1.0,,4.0,65479,"Raunheim, Groß-Gerau (Kreis)",Schulstraße 2 a-c,49.92139,8.48255
1493,1125,32,1.0,,4.0,65479,"Raunheim, Groß-Gerau (Kreis)",Schulstraße 2 a-c,49.92139,8.48255
1494,1125,32,1.0,,4.0,65479,"Raunheim, Groß-Gerau (Kreis)",Schulstraße 2 a-c,49.92139,8.48255
1495,1125,32,1.0,,4.0,65479,"Raunheim, Groß-Gerau (Kreis)",Schulstraße 2 a-c,49.92139,8.48255
1496,1125,32,1.0,,4.0,65479,"Raunheim, Groß-Gerau (Kreis)",Schulstraße 2 a-c,49.92139,8.48255
1497,1672,102,3.0,Etagenwohnung,0.0,63067,"Offenbach am Main, Stadtmitte",Bettinastr. 77-81,,
1498,1672,102,3.0,Etagenwohnung,0.0,63067,"Offenbach am Main, Stadtmitte",Bettinastr. 77-81,,
1499,1672,102,3.0,Etagenwohnung,0.0,63067,"Offenbach am Main, Stadtmitte",Bettinastr. 77-81,,
1500,1660,101,3.0,Etagenwohnung,0.0,63067,"Offenbach am Main, Stadtmitte",Bettinastr. 77-81,,
1501,1660,101,3.0,Etagenwohnung,0.0,63067,"Offenbach am Main, Stadtmitte",Bettinastr. 77-81,,
1502,1760,90,4.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
1503,1760,90,4.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
1504,1760,90,4.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
1505,1760,90,4.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
1506,1760,90,4.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
1507,1760,90,4.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
1508,2975,175,3.0,,0.0,60327,"Frankfurt am Main - Europaviertel, Gallusviertel",Europa-Allee 101-103,50.108501,8.642324
1509,2975,175,3.0,,0.0,60327,"Frankfurt am Main - Europaviertel, Gallusviertel",Europa-Allee 101-103,50.108501,8.642324
1510,2975,175,3.0,,0.0,60327,"Frankfurt am Main - Europaviertel, Gallusviertel",Europa-Allee 101-103,50.108501,8.642324
1511,2975,175,3.0,,0.0,60327,"Frankfurt am Main - Europaviertel, Gallusviertel",Europa-Allee 101-103,50.108501,8.642324
1512,2975,175,3.0,,0.0,60327,"Frankfurt am Main - Europaviertel, Gallusviertel",Europa-Allee 101-103,50.108501,8.642324
1513,1768,96,2.0,Penthouse,1.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 17,50.0805613,8.6367016
1514,1768,96,2.0,Penthouse,1.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 17,50.0805613,8.6367016
1515,1768,96,2.0,Penthouse,1.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 17,50.0805613,8.6367016
1516,1768,96,2.0,Penthouse,1.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 17,50.0805613,8.6367016
1517,1768,96,2.0,Penthouse,1.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 17,50.0805613,8.6367016
1518,1428,70,,Etagenwohnung,,60325,"Frankfurt am Main, Westend-Süd",Georg-Voigt-Straße 11-15,50.1152864,8.6503827
1519,1428,70,,Etagenwohnung,,60325,"Frankfurt am Main, Westend-Süd",Georg-Voigt-Straße 11-15,50.1152864,8.6503827
1520,1428,70,,Etagenwohnung,,60325,"Frankfurt am Main, Westend-Süd",Georg-Voigt-Straße 11-15,50.1152864,8.6503827
1521,1224,46,2.0,Etagenwohnung,,60325,"Frankfurt am Main, Westend-Süd",Georg-Voigt-Straße 11-15,50.1152864,8.6503827
1522,1224,46,2.0,Etagenwohnung,,60325,"Frankfurt am Main, Westend-Süd",Georg-Voigt-Straße 11-15,50.1152864,8.6503827
1523,865,21,1.0,Etagenwohnung,,63065,"Offenbach am Main, Stadtmitte",Kaiserstraße 73,,
1524,865,21,1.0,Etagenwohnung,,63065,"Offenbach am Main, Stadtmitte",Kaiserstraße 73,,
1525,865,21,1.0,Etagenwohnung,,63065,"Offenbach am Main, Stadtmitte",Kaiserstraße 73,,
1526,865,21,1.0,Etagenwohnung,,63065,"Offenbach am Main, Stadtmitte",Kaiserstraße 73,,
1527,865,21,1.0,Etagenwohnung,,63065,"Offenbach am Main, Stadtmitte",Kaiserstraße 73,,
1528,1780,108,3.0,Etagenwohnung,2.0,60326,"Frankfurt, Gallusviertel",Mainzer Landstraße 372,50.1022568,8.6364922
1529,1780,108,3.0,Etagenwohnung,2.0,60326,"Frankfurt, Gallusviertel",Mainzer Landstraße 372,50.1022568,8.6364922
1530,1780,108,3.0,Etagenwohnung,2.0,60326,"Frankfurt, Gallusviertel",Mainzer Landstraße 372,50.1022568,8.6364922
1531,1780,108,3.0,Etagenwohnung,2.0,60326,"Frankfurt, Gallusviertel",Mainzer Landstraße 372,50.1022568,8.6364922
1532,1413,38,1.0,Etagenwohnung,2.0,60312,"Frankfurt am Main, Innenstadt",Große Gallusstraße 16-18,50.1115561,8.6730361
1533,1413,38,1.0,Etagenwohnung,2.0,60312,"Frankfurt am Main, Innenstadt",Große Gallusstraße 16-18,50.1115561,8.6730361
1534,1413,38,1.0,Etagenwohnung,2.0,60312,"Frankfurt am Main, Innenstadt",Große Gallusstraße 16-18,50.1115561,8.6730361
1535,3260,86,3.0,Etagenwohnung,2.0,60312,"Frankfurt am Main, Innenstadt",Große Gallusstraße 16-18,50.1115561,8.6730361
1536,3260,86,3.0,Etagenwohnung,2.0,60312,"Frankfurt am Main, Innenstadt",Große Gallusstraße 16-18,50.1115561,8.6730361
1537,950,74,4.0,Dachgeschoss,99.0,65929,"Frankfurt-Höchst, Frankfurt am Main",,50.1027438,8.5420871
1538,950,74,4.0,Dachgeschoss,99.0,65929,"Frankfurt-Höchst, Frankfurt am Main",,50.1027438,8.5420871
1539,950,74,4.0,Dachgeschoss,99.0,65929,"Frankfurt-Höchst, Frankfurt am Main",,50.1027438,8.5420871
1540,1395,78,3.0,Etagenwohnung,0.0,63067,"Offenbach, Stadtmitte",Hafenallee 23,,
1541,1395,78,3.0,Etagenwohnung,0.0,63067,"Offenbach, Stadtmitte",Hafenallee 23,,
1542,1395,78,3.0,Etagenwohnung,0.0,63067,"Offenbach, Stadtmitte",Hafenallee 23,,
1543,2350,135,3.0,Penthouse,0.0,63067,"Offenbach, Stadtmitte",Hafenallee 39,,
1544,2350,135,3.0,Penthouse,0.0,63067,"Offenbach, Stadtmitte",Hafenallee 39,,
1545,1255,76,2.0,Etagenwohnung,0.0,60326,"Frankfurt am Main, Gallusviertel",Mainzer Landstraße 385,50.1022568,8.6364922
1546,1255,76,2.0,Etagenwohnung,0.0,60326,"Frankfurt am Main, Gallusviertel",Mainzer Landstraße 385,50.1022568,8.6364922
1547,1255,76,2.0,Etagenwohnung,0.0,60326,"Frankfurt am Main, Gallusviertel",Mainzer Landstraße 385,50.1022568,8.6364922
1548,1254,76,2.0,Etagenwohnung,0.0,60326,"Frankfurt am Main, Gallusviertel",Mainzer Landstraße 385,50.1022568,8.6364922
1549,1254,76,2.0,Etagenwohnung,0.0,60326,"Frankfurt am Main, Gallusviertel",Mainzer Landstraße 385,50.1022568,8.6364922
1550,1391,89,3.0,,4.0,60327,"Frankfurt am Main, Gutleutviertel",Speicherstraße 26,50.1008277,8.6609364
1551,1391,89,3.0,,4.0,60327,"Frankfurt am Main, Gutleutviertel",Speicherstraße 26,50.1008277,8.6609364
1552,1391,89,3.0,,4.0,60327,"Frankfurt am Main, Gutleutviertel",Speicherstraße 26,50.1008277,8.6609364
1553,1391,89,3.0,,4.0,60327,"Frankfurt am Main, Gutleutviertel",Speicherstraße 26,50.1008277,8.6609364
1554,1391,89,3.0,,4.0,60327,"Frankfurt am Main, Gutleutviertel",Speicherstraße 26,50.1008277,8.6609364
1555,2541,123,3.0,Penthouse,5.0,60320,"Frankfurt am Main, Westend-Nord",,50.1263563,8.6679209
1556,2541,123,3.0,Penthouse,5.0,60320,"Frankfurt am Main, Westend-Nord",,50.1263563,8.6679209
1557,2541,123,3.0,Penthouse,5.0,60320,"Frankfurt am Main, Westend-Nord",,50.1263563,8.6679209
1558,2541,123,3.0,Penthouse,5.0,60320,"Frankfurt am Main, Westend-Nord",,50.1263563,8.6679209
1559,2541,123,3.0,Penthouse,5.0,60320,"Frankfurt am Main, Westend-Nord",,50.1263563,8.6679209
1560,1760,117,4.0,Etagenwohnung,0.0,61118,"Bad Vilbel, Wetteraukreis",Röntgenstraße 5,50.1943621,8.7408978
1561,1760,117,4.0,Etagenwohnung,0.0,61118,"Bad Vilbel, Wetteraukreis",Röntgenstraße 5,50.1943621,8.7408978
1562,1760,117,4.0,Etagenwohnung,0.0,61118,"Bad Vilbel, Wetteraukreis",Röntgenstraße 5,50.1943621,8.7408978
1563,1760,117,4.0,Etagenwohnung,0.0,61118,"Bad Vilbel, Wetteraukreis",Röntgenstraße 5,50.1943621,8.7408978
1564,1760,117,4.0,Etagenwohnung,0.0,61118,"Bad Vilbel, Wetteraukreis",Röntgenstraße 5,50.1943621,8.7408978
1565,1760,117,4.0,Etagenwohnung,0.0,61118,"Bad Vilbel, Wetteraukreis",Röntgenstraße 5,50.1943621,8.7408978
1566,1450,30,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
1567,1450,30,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
1568,1450,30,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
1569,1450,30,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
1570,1450,30,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
1571,1450,30,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
1572,845,17,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
1573,845,17,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
1574,845,17,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
1575,845,17,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
1576,845,17,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
1577,845,17,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
1578,845,22,1.0,,4.0,65479,"Raunheim, Groß-Gerau (Kreis)",Schulstraße 2,49.92139,8.48255
1579,845,22,1.0,,4.0,65479,"Raunheim, Groß-Gerau (Kreis)",Schulstraße 2,49.92139,8.48255
